state,age_grp,wk,total_resp,mild_hes,hes,strong_hes
KS,25-39,28,39380.988,25670.948000000004,25670.948000000004,20554.973
KS,25-39,29,19595.487,25085.627,25085.627,14217.855
KS,25-39,30,20995.218,21624.261,21624.261,14760.169
KS,25-39,31,25300.079,27836.436999999998,27836.436999999998,13520.641
KS,25-39,32,24162.297000000002,14164.059,14164.059,10115.087
KS,40-54,22,12119.514,25319.324,25319.324,8485.497
KS,40-54,23,18687.788,32478.321000000004,32478.321000000004,18390.757
KS,40-54,24,18057.93,39824.164,39824.164,20842.939
KS,40-54,25,16397.19,24240.908,24240.908,8134.199
KS,40-54,26,12754.907,22014.025999999998,22014.025999999998,9720.8
KS,40-54,27,17210.714999999997,24989.824999999997,24989.824999999997,12283.621
KS,40-54,28,23966.865999999998,23527.389,23527.389,15854.201
KS,40-54,29,17212.888,19256.126,19256.126,7761.754
KS,40-54,30,32222.447,45456.65700000001,45456.65700000001,38695.071
KS,40-54,31,18513.547,25124.982,25124.982,14359.928
KS,40-54,32,14762.918,17637.793,17637.793,13523.539
KS,55-64,22,13169.828000000001,19185.148,19185.148,8283.285
KS,55-64,23,13881.33,21542.14,21542.14,9237.946
KS,55-64,24,15171.211000000001,16807.388,16807.388,9352.823
KS,55-64,25,10814.158,17779.582000000002,17779.582000000002,9233.177
KS,55-64,26,5774.372,13343.673999999999,13343.673999999999,6992.022
KS,55-64,27,10742.475,19547.889,19547.889,9700.945
KS,55-64,28,15483.124000000002,8212.135999999999,8212.135999999999,5897.842
KS,55-64,29,7349.138,12011.02,12011.02,6923.16
KS,55-64,30,8639.854,13434.369999999999,13434.369999999999,7183.132
KS,55-64,31,11795.137999999999,18494.808,18494.808,13384.105
KS,55-64,32,16128.695,22944.305,22944.305,16581.233
KS,65+,22,14744.559000000001,32250.053,32250.053,20010.654
KS,65+,23,14729.725999999999,11271.213,11271.213,6736.336
KS,65+,24,13397.597,11593.233,11593.233,4278.843
KS,65+,25,11392.979,11716.66,11716.66,8139.041
KS,65+,26,2121.713,15473.849,15473.849,6980.438
KS,65+,27,8532.351,13115.457999999999,13115.457999999999,4742.79
KS,65+,28,4907.128,17879.558,17879.558,7786.519
KS,65+,29,10169.758,20113.936,20113.936,9074.901
KS,65+,30,2224.272,10466.289,10466.289,6284.046
KS,65+,31,3322.083999999999,15925.185000000001,15925.185000000001,11122.376
KS,65+,32,8668.864000000001,16401.669,16401.669,13393.056
KY,18-24,22,11906.442000000003,51198.601,51198.601,17868.919
KY,18-24,23,49709.964,60823.224,60823.224,27403.887
KY,18-24,24,47466.827,46882.851,46882.851,11071.854
KY,18-24,25,44046.867,51378.576,51378.576,23715.527
KY,18-24,26,56997.544,44210.076,44210.076,24105.769
KY,18-24,27,72176.63,37897.076,37897.076,32355.247
KY,18-24,28,93518.343,103375.796,103375.796,88837.167
KY,18-24,29,58238.31,16736.939,16736.939,8607.01
KY,18-24,30,56208.117,19555.377,19555.377,17267.24
KY,18-24,31,49354.984000000004,49113.737,49113.737,36652.171
KY,18-24,32,60698.216,31759.900999999998,31759.900999999998,10305.362
KY,25-39,22,37504.83,55635.637,55635.637,16422.991
KY,25-39,23,48977.468,61465.835,61465.835,22646.415
KY,25-39,24,50207.766,91619.277,91619.277,51458.463
KY,25-39,25,41610.39,99636.196,99636.196,50179.682
KY,25-39,26,43405.143000000004,65117.081999999995,65117.081999999995,26864.677
KY,25-39,27,72126.223,59019.888999999996,59019.888999999996,30571.464
KY,25-39,28,76743.761,82592.199,82592.199,41297.389
KY,25-39,29,68427.91900000001,58003.331999999995,58003.331999999995,48967.028
KY,25-39,30,50098.106999999996,68492.601,68492.601,44672.194
KY,25-39,31,29572.086999999996,89385.25899999999,89385.25899999999,42151.907
KY,25-39,32,55473.912,62323.078,62323.078,35779.883
KY,40-54,22,26314.568,56042.253,56042.253,25098.561
KY,40-54,23,24585.531,53256.652,53256.652,30287.946
KY,40-54,24,16042.353,38905.181,38905.181,21089.16
KY,40-54,25,20892.782,53990.998999999996,53990.998999999996,26107.879
KY,40-54,26,22222.49,36705.096999999994,36705.096999999994,17367.925
KY,40-54,27,17884.456,40765.763,40765.763,17334.611
KY,40-54,28,64946.036,81121.724,81121.724,62286.449
KY,40-54,29,20678.752,36883.218,36883.218,17950.055
KY,40-54,30,22352.687,28351.713,28351.713,16229.231
KY,40-54,31,29314.213,50670.171,50670.171,30265.796
KY,40-54,32,13469.451000000001,40363.623,40363.623,25501.458
KY,55-64,22,17606.65,38099.31,38099.31,13185.558
KY,55-64,23,9483.350999999999,60344.831999999995,60344.831999999995,42529.373
KY,55-64,24,24170.811,32627.363,32627.363,16052.468
KY,55-64,25,16098.092,49960.969,49960.969,29799.65
KY,55-64,26,14598.272,49347.413,49347.413,32149.758
KY,55-64,27,19194.119,38356.831,38356.831,25120.765
KY,55-64,28,13521.864,33669.991,33669.991,9193.914
KY,55-64,29,18555.587,32361.834,32361.834,14681.192
KY,55-64,30,17941.457,11746.458999999999,11746.458999999999,5524.349
KY,55-64,31,17703.708,14007.867,14007.867,5974.24
KY,55-64,32,-7452.506000000001,21128.769,21128.769,13972.642
KY,65+,22,18779.921000000002,31641.521999999997,31641.521999999997,13677.583
KY,65+,23,16084.473999999998,25119.874,25119.874,12899.523
KY,65+,24,14316.321,22739.497,22739.497,16078.862
KY,65+,25,4160.924999999999,26795.627999999997,26795.627999999997,16631.726
KY,65+,26,6268.92,18549.53,18549.53,8781.429
KY,65+,27,21535.338,17214.21,17214.21,5659.352
KY,65+,28,4236.081999999999,16589.906000000003,16589.906000000003,9864.852
KY,65+,29,6730.116999999999,19456.027000000002,19456.027000000002,13841.386
KY,65+,30,14725.964,30484.528,30484.528,17371.6
KY,65+,31,9467.395,15723.955,15723.955,7774.647
KY,65+,32,7540.353999999999,23771.228,23771.228,9269.569
LA,18-24,22,33493.519,58285.442,58285.442,19664.824
LA,18-24,23,55855.543,40788.748999999996,40788.748999999996,15575.43
LA,18-24,24,51974.134,56150.757,56150.757,26294.697
LA,18-24,25,38356.747,31208.186,31208.186,10857.072
LA,18-24,26,50446.717,37052.695,37052.695,15318.324
LA,18-24,27,55476.405,37055.034,37055.034,20520.803
LA,18-24,28,68361.206,0.0,0.0,0.0
LA,18-24,29,63617.855,25736.591,25736.591,23613.068
LA,18-24,30,74268.802,58810.806000000004,58810.806000000004,48571.775
LA,18-24,31,62336.542,29701.366,29701.366,11548.216
LA,18-24,32,42367.181,43008.969,43008.969,21500.448
LA,25-39,22,69065.845,74315.781,74315.781,23463.846
LA,25-39,23,59651.758,63436.020000000004,63436.020000000004,29560.842
LA,25-39,24,64939.194,75599.885,75599.885,45109.947
LA,25-39,25,65158.931,101124.61499999999,101124.61499999999,58475.375
LA,25-39,26,38309.213,81484.177,81484.177,37754.875
LA,25-39,27,58519.128,76245.658,76245.658,39932.894
LA,25-39,28,59841.654,65749.60699999999,65749.60699999999,42884.56
LA,25-39,29,69398.57,71939.36,71939.36,31363.439
LA,25-39,30,64842.06999999999,116363.41,116363.41,68832.946
LA,25-39,31,75585.391,99341.195,99341.195,55011.409
LA,25-39,32,42026.254,67342.291,67342.291,33427.495
LA,40-54,22,77026.318,111018.86300000001,111018.86300000001,49291.516
LA,40-54,23,40690.615999999995,84732.101,84732.101,26927.084
LA,40-54,24,46764.273,51567.331,51567.331,25884.923
LA,40-54,25,64731.676999999996,74725.307,74725.307,56426.456
LA,40-54,26,48180.835,66617.66200000001,66617.66200000001,33351.671
LA,40-54,27,49483.79,64363.797,64363.797,40129.208
LA,40-54,28,74577.003,53754.392,53754.392,47989.104
LA,40-54,29,41295.187,89507.635,89507.635,24525.476
LA,40-54,30,44823.169,46971.483,46971.483,35551.21
LA,40-54,31,60701.605,49246.989,49246.989,28426.573
LA,40-54,32,40360.627,56127.886,56127.886,28154.24
LA,55-64,22,35678.784999999996,41920.231,41920.231,18676.67
LA,55-64,23,27779.282000000003,36410.53999999999,36410.53999999999,16824.796
LA,55-64,24,25435.328,27539.947,27539.947,19341.769
LA,55-64,25,26924.315,23626.856,23626.856,16659.729
LA,55-64,26,21356.626,23051.179,23051.179,8136.571
LA,55-64,27,30422.019,27915.306,27915.306,13487.383
LA,55-64,28,36226.184,39717.415,39717.415,14026.823
LA,55-64,29,21944.223,29532.972,29532.972,17658.986
LA,55-64,30,20622.847999999998,32243.843,32243.843,19034.007
LA,55-64,31,30346.839,50306.763,50306.763,41869.585
LA,55-64,32,33201.712,40834.873999999996,40834.873999999996,36157.085
LA,65+,22,44503.963,69546.413,69546.413,58038.075
LA,65+,23,24097.912,30617.748,30617.748,11936.476
LA,65+,24,24178.719,47345.388999999996,47345.388999999996,31604.302
LA,65+,25,0.0,9633.491,9633.491,2469.907
LA,65+,26,23209.324,27201.991,27201.991,13301.595
LA,65+,27,15015.931,22332.307,22332.307,12199.49
LA,65+,28,61455.487,45279.613,45279.613,18342.127
LA,65+,29,18228.734,28404.956,28404.956,25381.655
LA,65+,30,19919.099,50233.512,50233.512,33889.82
LA,65+,31,21369.664,16112.852,16112.852,13759.235
LA,65+,32,16462.777,39817.978,39817.978,34356.192
ME,18-24,22,11443.136999999999,29670.449,29670.449,15182.544
ME,18-24,23,14979.443,11075.812,11075.812,2763.974
ME,18-24,24,23929.427,0.0,0.0,0.0
ME,18-24,25,14973.619,6604.75,6604.75,6604.75
ME,18-24,26,20758.716,9552.491,9552.491,7153.294
ME,18-24,27,24543.133,28800.392,28800.392,17323.871
ME,18-24,28,17593.27,0.0,0.0,0.0
ME,18-24,29,13169.243,1854.55,1854.55,1854.55
ME,18-24,30,12743.61,6326.95,6326.95,6326.95
ME,18-24,31,15541.805,11798.458,11798.458,11798.458
ME,18-24,32,16074.41,4026.46,4026.46,4026.46
ME,25-39,22,13535.879,18629.309,18629.309,11582.863
ME,25-39,23,14595.024,18752.92,18752.92,11257.386
ME,25-39,24,23118.955,25000.764000000003,25000.764000000003,5698.278
ME,25-39,25,18172.075999999997,27298.692,27298.692,13204.094
ME,25-39,26,18203.961,10941.67,10941.67,6328.215
ME,25-39,27,20616.027,16417.523,16417.523,10473.72
ME,25-39,28,19377.207,23025.721,23025.721,17170.59
ME,25-39,29,18927.09,25533.95,25533.95,15452.607
ME,25-39,30,15600.565,21667.822,21667.822,15408.747
ME,25-39,31,15680.323,18980.679,18980.679,13053.997
ME,25-39,32,18622.966,18657.133,18657.133,16778.648
ME,40-54,22,10685.458,13827.679,13827.679,7391.639
ME,40-54,23,1916.002,16319.252,16319.252,10446.404
ME,40-54,24,7623.880999999999,19014.256,19014.256,10994.963
ME,40-54,25,9004.321,21152.781000000003,21152.781000000003,11170.54
ME,40-54,26,11609.119999999999,18377.593,18377.593,13231.211
ME,40-54,27,21750.181,16939.666,16939.666,8003.389
ME,40-54,28,12974.593,6382.9439999999995,6382.9439999999995,3670.8
ME,40-54,29,17462.062,14238.466,14238.466,9757.373
ME,40-54,30,9757.829,10274.130000000001,10274.130000000001,6129.138
ME,40-54,31,2249.707,6137.724,6137.724,4221.877
ME,40-54,32,15514.600999999999,11162.451,11162.451,8723.498
ME,55-64,22,-1468.798,14336.904999999999,14336.904999999999,6001.649
ME,55-64,23,3342.711,12540.634,12540.634,7333.385
ME,55-64,24,1646.727,17983.334000000003,17983.334000000003,11242.628
ME,55-64,25,-1291.684,7624.326,7624.326,3653.087
ME,55-64,26,-628.502,14398.458999999999,14398.458999999999,6939.721
ME,55-64,27,-1283.036,10550.385999999999,10550.385999999999,6117.271
ME,55-64,28,-7605.221,8919.507000000001,8919.507000000001,4470.947
ME,55-64,29,2715.104,5406.985000000001,5406.985000000001,4768.104
ME,55-64,30,3561.3419999999996,7157.776,7157.776,3040.873
ME,55-64,31,164.85000000000036,6467.439,6467.439,5033.122
ME,55-64,32,-1276.13,7168.42,7168.42,4833.185
ME,65+,22,-1158.19,9267.369999999999,9267.369999999999,5982.927
ME,65+,23,-414.48300000000006,8202.511,8202.511,3992.109
ME,65+,24,3162.4909999999995,11491.438,11491.438,5078.902
ME,65+,25,-707.881,14084.306,14084.306,6995.615
ME,65+,26,-547.038,9646.488000000001,9646.488000000001,4723.835
ME,65+,27,-678.599,8004.852,8004.852,4781.085
ME,65+,28,-1133.48,6459.095,6459.095,5979.389
ME,65+,29,1660.631,3791.304,3791.304,3249.597
ME,65+,30,2594.5009999999997,7275.709000000001,7275.709000000001,3302.695
ME,65+,31,-891.6910000000003,5036.208,5036.208,3656.47
ME,65+,32,0.0,6234.894,6234.894,4215.166
MD,18-24,22,54709.10800000001,40078.239,40078.239,12360.876
MD,18-24,23,46713.974,17921.206000000002,17921.206000000002,15880.37
MD,18-24,24,53186.094,29919.664,29919.664,21899.856
MD,18-24,25,48035.281,30991.802,30991.802,7723.661
MD,18-24,26,54606.316,51482.47,51482.47,13876.277
MD,18-24,27,60763.188,5577.0830000000005,5577.0830000000005,3486.6
MD,18-24,28,55835.45,21873.773,21873.773,9721.221
MD,18-24,29,34876.294,6330.581,6330.581,6330.581
MD,18-24,30,45268.991,10625.953,10625.953,0.0
MD,18-24,31,53150.96,7387.875,7387.875,7387.875
MD,18-24,32,50005.007000000005,19237.64,19237.64,12581.897
MD,25-39,22,65183.886,78934.32400000001,78934.32400000001,30358.937
MD,25-39,23,58483.121,85057.756,85057.756,56181.415
MD,25-39,24,52823.992,50658.073000000004,50658.073000000004,26424.707
MD,25-39,25,55580.923,79292.32699999999,79292.32699999999,37818.479
MD,25-39,26,67445.532,55013.848,55013.848,23938.799
MD,25-39,27,57115.584,66342.305,66342.305,25207.11
MD,25-39,28,67793.672,54997.10400000001,54997.10400000001,29597.15
MD,25-39,29,33378.52,52567.727,52567.727,14976.489
MD,25-39,30,58447.28,36991.381,36991.381,22982.517
MD,25-39,31,47903.489,41702.441,41702.441,23279.824
MD,25-39,32,58478.380999999994,41178.426,41178.426,21544.164
MD,40-54,22,39446.282999999996,56454.285,56454.285,28913.322
MD,40-54,23,28380.535,38965.484,38965.484,22675.692
MD,40-54,24,36088.520000000004,55423.542,55423.542,28863.642
MD,40-54,25,40812.261,47090.592000000004,47090.592000000004,20706.311
MD,40-54,26,51630.953,48023.144,48023.144,13990.917
MD,40-54,27,39879.022000000004,43311.693,43311.693,23488.767
MD,40-54,28,47019.064,29386.822,29386.822,15827.282
MD,40-54,29,36806.141,29485.475,29485.475,22769.174
MD,40-54,30,46132.189,30109.6,30109.6,20670.426
MD,40-54,31,44622.032,58127.84999999999,58127.84999999999,21694.546
MD,40-54,32,20849.773999999998,30207.972,30207.972,19977.765
MD,55-64,22,27496.409,22880.728000000003,22880.728000000003,10562.36
MD,55-64,23,16770.195,32945.267,32945.267,20796.576
MD,55-64,24,7894.485,35498.078,35498.078,10395.242
MD,55-64,25,20848.953,33906.545,33906.545,11013.266
MD,55-64,26,17156.592,18481.798,18481.798,9047.168
MD,55-64,27,1794.1390000000001,26032.883,26032.883,16676.681
MD,55-64,28,11706.776000000002,18762.375,18762.375,11206.494
MD,55-64,29,13990.905999999999,14675.719000000001,14675.719000000001,9767.062
MD,55-64,30,28254.763,30627.969,30627.969,27520.506
MD,55-64,31,11930.140000000001,29185.283000000003,29185.283000000003,13221.11
MD,55-64,32,17860.7,15072.103000000001,15072.103000000001,9829.549
MD,65+,22,25916.487,28765.477,28765.477,12464.605
MD,65+,23,19221.557999999997,26423.813,26423.813,5528.214
MD,65+,24,17527.766000000003,14277.358,14277.358,1811.679
MD,65+,25,5346.568000000001,17456.837,17456.837,5804.656
MD,65+,26,7974.906000000001,6287.898,6287.898,3491.291
MD,65+,27,6697.034,18171.744,18171.744,5126.989
MD,65+,28,7570.16,4202.402,4202.402,2722.037
MD,65+,29,17363.278,16443.404,16443.404,9188.615
MD,65+,30,15267.536,22670.509,22670.509,3412.116
MD,65+,31,9125.548,23399.304,23399.304,19897.719
MD,65+,32,9113.25,10252.099,10252.099,3974.039
MA,18-24,22,13936.987000000001,15012.554,15012.554,0.0
MA,18-24,23,44313.771,25696.004999999997,25696.004999999997,14821.559
MA,18-24,24,51049.528000000006,23271.974,23271.974,7907.084
MA,18-24,25,51230.433,61864.278000000006,61864.278000000006,34175.586
MA,18-24,26,53053.91,35514.133,35514.133,10344.514
MA,18-24,27,36661.247,35387.842000000004,35387.842000000004,13369.747
MA,18-24,28,53525.954,3006.49,3006.49,0.0
MA,18-24,29,50714.98,42475.009999999995,42475.009999999995,22697.976
MA,18-24,30,55091.997,10306.333,10306.333,7100.966
MA,18-24,31,49600.947,3375.565,3375.565,3375.565
MA,18-24,32,50638.903,36114.016,36114.016,4098.837
MA,25-39,22,51741.691,56236.538,56236.538,26867.839
MA,25-39,23,43339.642,48421.926999999996,48421.926999999996,12484.956
MA,25-39,24,56971.437,49310.619999999995,49310.619999999995,28345.206
MA,25-39,25,48405.814000000006,63045.563,63045.563,32233.254
MA,25-39,26,53620.781,54530.737,54530.737,30511.115
MA,25-39,27,46400.64,55471.007,55471.007,17709.229
MA,25-39,28,53769.170999999995,44364.682,44364.682,20278.63
MA,25-39,29,49814.612,19423.157,19423.157,12387.88
MA,25-39,30,61756.91399999999,15040.858,15040.858,8454.799
MA,25-39,31,59029.318,25654.674,25654.674,10099.468
MA,25-39,32,46435.251000000004,30993.413,30993.413,21727.145
MA,40-54,22,40184.249,72488.966,72488.966,37046.514
MA,40-54,23,36852.532,32647.47,32647.47,8607.295
MA,40-54,24,40503.431,40732.108,40732.108,13636.453
MA,40-54,25,35032.873,51554.618,51554.618,30052.175
MA,40-54,26,31606.854,18057.545,18057.545,6562.58
MA,40-54,27,31594.727999999996,44946.429000000004,44946.429000000004,29728.751
MA,40-54,28,22298.21,22692.323,22692.323,10224.319
MA,40-54,29,35273.211,23279.122,23279.122,19194.75
MA,40-54,30,39595.956999999995,22383.828,22383.828,12982.13
MA,40-54,31,31114.324999999997,29644.955,29644.955,22674.107
MA,40-54,32,33173.424,52155.299,52155.299,38451.071
MA,55-64,22,39616.404,18674.347999999998,18674.347999999998,7913.066
MA,55-64,23,40606.799,29083.465,29083.465,8041.959
MA,55-64,24,26798.085,23881.843,23881.843,8964.459
MA,55-64,25,31397.406,28658.804,28658.804,20010.354
MA,55-64,26,16457.861,18856.442000000003,18856.442000000003,9373.361
MA,55-64,27,10315.499,25743.081,25743.081,11172.985
MA,55-64,28,18443.425,21599.974000000002,21599.974000000002,13389.45
MA,55-64,29,26155.009,37761.485,37761.485,29737.976
MA,55-64,30,19953.002999999997,5497.236,5497.236,3092.21
MA,55-64,31,26651.229000000003,32686.653,32686.653,22306.196
MA,55-64,32,25097.262,9741.545,9741.545,9172.94
MA,65+,22,15015.687,26915.012,26915.012,6243.962
MA,65+,23,21658.665999999997,25066.606,25066.606,14500.008
MA,65+,24,3431.55,19607.018,19607.018,3751.573
MA,65+,25,2770.6440000000002,21341.379,21341.379,11528.236
MA,65+,26,7535.115999999999,18721.736,18721.736,8452.583
MA,65+,27,268.15900000000056,5282.034,5282.034,3538.075
MA,65+,28,5230.92,31147.686,31147.686,21798.286
MA,65+,29,19862.372,17308.703,17308.703,10884.518
MA,65+,30,3811.320999999998,12199.657,12199.657,7336.106
MA,65+,31,2428.103,15385.436,15385.436,14196.13
MA,65+,32,25679.123,14784.676,14784.676,13608.124
MI,18-24,22,25356.304000000004,62436.567,62436.567,16227.099
MI,18-24,23,70955.609,22057.571,22057.571,7846.369
MI,18-24,24,82173.972,104013.062,104013.062,64253.573
MI,18-24,25,80740.743,66631.557,66631.557,23169.396
MI,18-24,26,89897.52,83200.557,83200.557,20619.894
MI,18-24,27,76346.56,47448.846,47448.846,18346.762
MI,18-24,28,71721.658,36757.051999999996,36757.051999999996,17112.565
MI,18-24,29,74602.936,21429.648,21429.648,21429.648
MI,18-24,30,79007.203,78408.56899999999,78408.56899999999,49424.34
MI,18-24,31,102012.372,28466.975000000002,28466.975000000002,22419.953
MI,18-24,32,86697.755,47267.946,47267.946,47267.946
MI,25-39,22,102311.992,102846.15,102846.15,46281.938
MI,25-39,23,87004.462,124093.75099999999,124093.75099999999,43337.551
MI,25-39,24,64765.732,85822.844,85822.844,40032.405
MI,25-39,25,79054.97799999999,94222.628,94222.628,44322.259
MI,25-39,26,99101.183,118745.19200000001,118745.19200000001,56667.925
MI,25-39,27,91919.181,94434.199,94434.199,59713.249
MI,25-39,28,81362.899,66685.485,66685.485,44604.302
MI,25-39,29,54924.651,69298.27900000001,69298.27900000001,46186.139
MI,25-39,30,84669.553,61169.273,61169.273,40690.918
MI,25-39,31,105768.289,88761.912,88761.912,38625.134
MI,25-39,32,67799.41,89838.921,89838.921,56829.898
MI,40-54,22,36530.258,115499.201,115499.201,45875.305
MI,40-54,23,44514.827,89377.638,89377.638,52402.4
MI,40-54,24,47696.69899999999,94715.411,94715.411,51176.411
MI,40-54,25,32906.193,105915.049,105915.049,52763.553
MI,40-54,26,63793.725999999995,108641.038,108641.038,46373.742
MI,40-54,27,51970.794,74828.709,74828.709,38506.0
MI,40-54,28,48660.129,37762.147,37762.147,20023.879
MI,40-54,29,45263.217,68669.463,68669.463,31762.843
MI,40-54,30,47580.024,69541.56599999999,69541.56599999999,32090.384
MI,40-54,31,37911.646,54345.92,54345.92,31873.014
MI,40-54,32,44647.232,65695.55,65695.55,40642.749
MI,55-64,22,29570.965,59440.886,59440.886,27590.816
MI,55-64,23,54853.458,55413.494999999995,55413.494999999995,32125.61
MI,55-64,24,48006.412,66163.45199999999,66163.45199999999,29216.949
MI,55-64,25,26796.777000000002,46954.894,46954.894,24441.685
MI,55-64,26,33010.532999999996,50486.731,50486.731,20109.002
MI,55-64,27,15934.035000000002,43471.682,43471.682,15934.427
MI,55-64,28,19614.821,37320.573,37320.573,17458.064
MI,55-64,29,46536.926,27715.866,27715.866,16338.224
MI,55-64,30,23512.293,13324.576000000001,13324.576000000001,5858.049
MI,55-64,31,15628.67,30146.522,30146.522,22350.874
MI,55-64,32,20706.695,29603.474000000002,29603.474000000002,16892.044
MI,65+,22,35374.58,70627.364,70627.364,29636.1
MI,65+,23,3887.4660000000013,48153.43,48153.43,25301.901
MI,65+,24,-1339.5119999999997,46559.004,46559.004,25659.433
MI,65+,25,-1333.0720000000001,44591.875,44591.875,22451.373
MI,65+,26,6245.936,42581.087,42581.087,29219.94
MI,65+,27,25717.827999999998,32891.501000000004,32891.501000000004,23942.901
MI,65+,28,2209.1009999999997,33687.034,33687.034,25399.401
MI,65+,29,26309.405,40068.83,40068.83,15140.525
MI,65+,30,1983.441999999999,36470.575999999994,36470.575999999994,32861.109
MI,65+,31,7598.134999999998,42380.641,42380.641,18527.399
MI,65+,32,-2404.4529999999995,41445.709,41445.709,25187.35
MN,18-24,22,32431.267,51672.683000000005,51672.683000000005,19473.31
MN,18-24,23,49212.059,35764.983,35764.983,17226.537
MN,18-24,24,52872.192,48893.33,48893.33,29979.178
MN,18-24,25,32729.602,45542.934,45542.934,29427.64
MN,18-24,26,43781.034,25074.068000000003,25074.068000000003,4227.828
MN,18-24,27,40192.939999999995,39838.957,39838.957,25973.858
MN,18-24,28,38253.906,25734.773,25734.773,16393.291
MN,18-24,29,54564.307,29291.469,29291.469,11244.519
MN,18-24,30,31991.949,51841.229999999996,51841.229999999996,26026.152
MN,18-24,31,44389.546,9576.342,9576.342,9576.342
MN,18-24,32,44581.705,18570.252,18570.252,15007.38
MN,25-39,22,41374.591,68686.714,68686.714,23259.089
MN,25-39,23,50899.853,55459.922,55459.922,28445.671
MN,25-39,24,58490.098,63814.588,63814.588,32766.59
MN,25-39,25,42471.875,51748.634999999995,51748.634999999995,23654.624
MN,25-39,26,44554.246999999996,49131.574,49131.574,25929.249
MN,25-39,27,47778.445,41271.368,41271.368,24874.877
MN,25-39,28,43083.928,41420.212,41420.212,26012.386
MN,25-39,29,49151.751000000004,29590.953,29590.953,16391.356
MN,25-39,30,40207.075000000004,41021.421,41021.421,23134.017
MN,25-39,31,38006.727,40979.581,40979.581,22904.637
MN,25-39,32,51844.661,38063.733,38063.733,23686.365
MN,40-54,22,25130.755999999998,49697.634,49697.634,24691.78
MN,40-54,23,26897.908,52033.943,52033.943,26239.933
MN,40-54,24,21505.633,41081.221000000005,41081.221000000005,19981.18
MN,40-54,25,35238.045000000006,45990.122,45990.122,25261.043
MN,40-54,26,26324.809999999998,41948.453,41948.453,19657.23
MN,40-54,27,28756.009,49037.168000000005,49037.168000000005,18502.036
MN,40-54,28,21515.865,27693.102,27693.102,20577.058
MN,40-54,29,21357.817,29655.226000000002,29655.226000000002,20115.451
MN,40-54,30,20200.551,35846.858,35846.858,15914.399
MN,40-54,31,24055.887,32227.818,32227.818,20792.703
MN,40-54,32,21504.796000000002,30630.341999999997,30630.341999999997,18781.867
MN,55-64,22,14848.668999999998,29405.934,29405.934,17583.119
MN,55-64,23,33897.462999999996,21581.436,21581.436,7118.536
MN,55-64,24,11569.772,33662.036,33662.036,16199.497
MN,55-64,25,17838.786,28423.446,28423.446,11682.032
MN,55-64,26,13427.824,25985.61,25985.61,21128.412
MN,55-64,27,16670.752,19013.85,19013.85,5135.363
MN,55-64,28,5796.534,30733.701,30733.701,4826.641
MN,55-64,29,10721.535,12221.596,12221.596,8431.366
MN,55-64,30,11427.298,19377.925,19377.925,5623.496
MN,55-64,31,16491.958,17490.186,17490.186,7784.707
MN,55-64,32,11342.098999999998,18740.689,18740.689,13454.851
MN,65+,22,12171.199,37179.693,37179.693,26447.809
MN,65+,23,11888.929,18520.65,18520.65,5071.88
MN,65+,24,572.2269999999999,21017.650999999998,21017.650999999998,3903.033
MN,65+,25,6891.029,18089.854,18089.854,12363.489
MN,65+,26,5453.705,19563.351,19563.351,7013.217
MN,65+,27,6705.719,17185.184999999998,17185.184999999998,5032.114
MN,65+,28,9348.268,20031.522,20031.522,15192.552
MN,65+,29,2969.8939999999993,11756.646999999999,11756.646999999999,9739.381
MN,65+,30,6350.343999999999,22212.279000000002,22212.279000000002,10480.049
MN,65+,31,7816.650000000001,28325.644,28325.644,11337.419
MN,65+,32,12269.926,34369.172000000006,34369.172000000006,32859.16
MS,18-24,22,38049.389,45595.539000000004,45595.539000000004,21175.737
MS,18-24,23,29207.42,27767.231,27767.231,5603.896
MS,18-24,24,30237.829,35809.077000000005,35809.077000000005,14518.129
MS,18-24,25,47817.296,30872.377999999997,30872.377999999997,14169.974
MS,18-24,26,42660.167,38554.085,38554.085,14991.388
MS,18-24,27,29814.888,20254.515,20254.515,15556.664
MS,18-24,28,22966.255,13739.585,13739.585,0.0
MS,18-24,29,31756.115,23515.861,23515.861,4300.531
MS,18-24,30,35292.655,16941.669,16941.669,16941.669
MS,18-24,31,17999.541,9837.506,9837.506,0.0
MS,18-24,32,43863.53,14463.772,14463.772,10807.78
MS,25-39,22,50574.544,44616.748999999996,44616.748999999996,20965.97
MS,25-39,23,39079.715,64394.289000000004,64394.289000000004,32636.274
MS,25-39,24,40960.574,42065.817,42065.817,25894.418
MS,25-39,25,51141.583,69823.508,69823.508,38650.46
MS,25-39,26,36414.716,45713.75,45713.75,21086.208
MS,25-39,27,53949.001000000004,40113.435,40113.435,22737.213
MS,25-39,28,42385.348,33289.57,33289.57,16689.492
MS,25-39,29,36659.834,39129.682,39129.682,21990.51
MS,25-39,30,59418.165,54050.462,54050.462,28531.075
MS,25-39,31,31401.256999999998,37755.897,37755.897,27310.071
MS,25-39,32,45008.292,37178.858,37178.858,25051.061
MS,40-54,22,55348.28,67266.62700000001,67266.62700000001,27155.379
MS,40-54,23,30634.034,52885.485,52885.485,15179.342
MS,40-54,24,44509.424999999996,52079.417,52079.417,26576.658
MS,40-54,25,50308.897000000004,66397.082,66397.082,26291.481
MS,40-54,26,30328.213000000003,67177.388,67177.388,37825.882
MS,40-54,27,52692.316999999995,48666.151000000005,48666.151000000005,33050.605
