state,age_grp,wk,total_resp,mild_hes,hes,strong_hes
NJ,25-39,30,1704049.0,175959.0,175959.0,88962.0
NJ,25-39,31,1617352.0,74176.0,74176.0,14072.0
NJ,25-39,32,1693433.0,127735.0,127735.0,90616.0
NJ,40-54,22,1770790.0,407335.0,407335.0,198888.0
NJ,40-54,23,1770771.0,263603.0,263603.0,102188.0
NJ,40-54,24,2031519.0,349992.0,349992.0,86103.0
NJ,40-54,25,1871955.0,263381.0,263381.0,89924.0
NJ,40-54,26,1905038.0,284931.0,284931.0,126853.0
NJ,40-54,27,1903002.0,313499.0,313499.0,99678.0
NJ,40-54,28,2007362.0,176703.0,176703.0,128187.0
NJ,40-54,29,1867701.0,192175.0,192175.0,117486.0
NJ,40-54,30,1849595.0,141217.0,141217.0,88094.0
NJ,40-54,31,1727365.0,170593.0,170593.0,146092.0
NJ,40-54,32,1896215.0,185193.0,185193.0,141397.0
NJ,55-64,22,1251769.0,128600.0,128600.0,39678.0
NJ,55-64,23,1299697.0,116811.0,116811.0,33589.0
NJ,55-64,24,1141201.0,133975.0,133975.0,41446.0
NJ,55-64,25,1316027.0,143169.0,143169.0,39929.0
NJ,55-64,26,1271477.0,163298.0,163298.0,54473.0
NJ,55-64,27,1238007.0,115341.0,115341.0,75241.0
NJ,55-64,28,1212381.0,48061.0,48061.0,28558.0
NJ,55-64,29,1249518.0,69539.0,69539.0,34630.0
NJ,55-64,30,1264472.0,105926.0,105926.0,49430.0
NJ,55-64,31,1364135.0,64471.0,64471.0,46066.0
NJ,55-64,32,1265690.0,99829.0,99829.0,87689.0
NJ,65+,22,1453436.0,67283.0,67283.0,10417.0
NJ,65+,23,1391239.0,49774.0,49774.0,14929.0
NJ,65+,24,1484720.0,34084.0,34084.0,14442.0
NJ,65+,25,1449235.0,73642.0,73642.0,37428.0
NJ,65+,26,1444809.0,70425.0,70425.0,58497.0
NJ,65+,27,1452965.0,68652.0,68652.0,21593.0
NJ,65+,28,1471193.0,54214.0,54214.0,30452.0
NJ,65+,29,1492359.0,40376.0,40376.0,27255.0
NJ,65+,30,1403291.0,49294.0,49294.0,9520.0
NJ,65+,31,1472042.0,19447.0,19447.0,16225.0
NJ,65+,32,1390585.0,17854.0,17854.0,15144.0
NM,18-24,22,91586.0,13277.0,13277.0,1041.0
NM,18-24,23,136812.0,24916.0,24916.0,20247.0
NM,18-24,24,110815.0,20949.0,20949.0,0.0
NM,18-24,25,122066.0,13675.0,13675.0,11494.0
NM,18-24,26,114872.0,34125.0,34125.0,13879.0
NM,18-24,27,120299.0,20910.0,20910.0,6456.0
NM,18-24,28,137180.0,12970.0,12970.0,11598.0
NM,18-24,29,118199.0,11641.0,11641.0,1900.0
NM,18-24,30,158871.0,23940.0,23940.0,11837.0
NM,18-24,31,111227.0,33634.0,33634.0,5520.0
NM,18-24,32,92975.0,0.0,0.0,0.0
NM,25-39,22,475319.0,105042.0,105042.0,49084.0
NM,25-39,23,392212.0,77444.0,77444.0,29319.0
NM,25-39,24,414420.0,75278.0,75278.0,14366.0
NM,25-39,25,409617.0,89672.0,89672.0,21773.0
NM,25-39,26,447541.0,86910.0,86910.0,45995.0
NM,25-39,27,401526.0,69526.0,69526.0,37816.0
NM,25-39,28,384290.0,34213.0,34213.0,21587.0
NM,25-39,29,465946.0,42033.0,42033.0,33596.0
NM,25-39,30,404107.0,57780.0,57780.0,32611.0
NM,25-39,31,454534.0,35435.0,35435.0,24987.0
NM,25-39,32,453650.0,30943.0,30943.0,24827.0
NM,40-54,22,350181.0,83565.0,83565.0,27766.0
NM,40-54,23,390895.0,76702.0,76702.0,37093.0
NM,40-54,24,411714.0,69448.0,69448.0,44114.0
NM,40-54,25,381886.0,47513.0,47513.0,29230.0
NM,40-54,26,365476.0,50451.0,50451.0,30991.0
NM,40-54,27,405384.0,47436.0,47436.0,13083.0
NM,40-54,28,391211.0,39948.0,39948.0,28291.0
NM,40-54,29,367490.0,12994.0,12994.0,8643.0
NM,40-54,30,354491.0,42968.0,42968.0,35168.0
NM,40-54,31,395959.0,31556.0,31556.0,19403.0
NM,40-54,32,373981.0,26546.0,26546.0,13397.0
NM,55-64,22,263679.0,26844.0,26844.0,14926.0
NM,55-64,23,282828.0,27743.0,27743.0,15564.0
NM,55-64,24,261434.0,20026.0,20026.0,7739.0
NM,55-64,25,289298.0,36139.0,36139.0,9097.0
NM,55-64,26,281917.0,39927.0,39927.0,27739.0
NM,55-64,27,278613.0,19674.0,19674.0,8396.0
NM,55-64,28,272774.0,23567.0,23567.0,16247.0
NM,55-64,29,260553.0,12544.0,12544.0,8733.0
NM,55-64,30,281694.0,19105.0,19105.0,9916.0
NM,55-64,31,249754.0,7132.0,7132.0,2665.0
NM,55-64,32,288382.0,13174.0,13174.0,13174.0
NM,65+,22,381802.0,35335.0,35335.0,15365.0
NM,65+,23,382772.0,28456.0,28456.0,11895.0
NM,65+,24,387829.0,19966.0,19966.0,6311.0
NM,65+,25,384808.0,16753.0,16753.0,3133.0
NM,65+,26,376875.0,27895.0,27895.0,16380.0
NM,65+,27,380684.0,13141.0,13141.0,5862.0
NM,65+,28,413125.0,33812.0,33812.0,22257.0
NM,65+,29,387552.0,14456.0,14456.0,3093.0
NM,65+,30,377375.0,20057.0,20057.0,3427.0
NM,65+,31,378444.0,9662.0,9662.0,9358.0
NM,65+,32,379447.0,10724.0,10724.0,5105.0
NY,18-24,22,1092947.0,465368.0,465368.0,257297.0
NY,18-24,23,1203059.0,311459.0,311459.0,155346.0
NY,18-24,24,1018352.0,40316.0,40316.0,40316.0
NY,18-24,25,838610.0,80520.0,80520.0,42226.0
NY,18-24,26,1267760.0,215199.0,215199.0,0.0
NY,18-24,27,1118020.0,316052.0,316052.0,128593.0
NY,18-24,28,1204099.0,22924.0,22924.0,2333.0
NY,18-24,29,1081430.0,0.0,0.0,0.0
NY,18-24,30,768632.0,172397.0,172397.0,100518.0
NY,18-24,31,875671.0,47925.0,47925.0,21397.0
NY,18-24,32,986495.0,113064.0,113064.0,61751.0
NY,25-39,22,4119358.0,883553.0,883553.0,325488.0
NY,25-39,23,3823942.0,672371.0,672371.0,206642.0
NY,25-39,24,4047103.0,661716.0,661716.0,191355.0
NY,25-39,25,3994842.0,842966.0,842966.0,356311.0
NY,25-39,26,4277171.0,1005319.0,1005319.0,421875.0
NY,25-39,27,4118991.0,635106.0,635106.0,220607.0
NY,25-39,28,3874703.0,417105.0,417105.0,211390.0
NY,25-39,29,3954868.0,549745.0,549745.0,339851.0
NY,25-39,30,4125361.0,502014.0,502014.0,137040.0
NY,25-39,31,3739940.0,423078.0,423078.0,295085.0
NY,25-39,32,3988822.0,440875.0,440875.0,280485.0
NY,40-54,22,3831043.0,807913.0,807913.0,302011.0
NY,40-54,23,4038838.0,766712.0,766712.0,380827.0
NY,40-54,24,3646021.0,559958.0,559958.0,250762.0
NY,40-54,25,3742577.0,509234.0,509234.0,207132.0
NY,40-54,26,3234935.0,485278.0,485278.0,295204.0
NY,40-54,27,3687428.0,448618.0,448618.0,195519.0
NY,40-54,28,3365365.0,312646.0,312646.0,162835.0
NY,40-54,29,3700632.0,255632.0,255632.0,135558.0
NY,40-54,30,3826612.0,274021.0,274021.0,169666.0
NY,40-54,31,4106889.0,270765.0,270765.0,206805.0
NY,40-54,32,3811405.0,549288.0,549288.0,259163.0
NY,55-64,22,2456587.0,354516.0,354516.0,198737.0
NY,55-64,23,2711874.0,379850.0,379850.0,129908.0
NY,55-64,24,2827403.0,253014.0,253014.0,69961.0
NY,55-64,25,3137993.0,258260.0,258260.0,142057.0
NY,55-64,26,2782374.0,236159.0,236159.0,96704.0
NY,55-64,27,2621980.0,49895.0,49895.0,28822.0
NY,55-64,28,3189992.0,307292.0,307292.0,151464.0
NY,55-64,29,2565067.0,147989.0,147989.0,92182.0
NY,55-64,30,2435358.0,86956.0,86956.0,86956.0
NY,55-64,31,2958051.0,182045.0,182045.0,133300.0
NY,55-64,32,2654649.0,74872.0,74872.0,74872.0
NY,65+,22,3135629.0,425708.0,425708.0,81342.0
NY,65+,23,3020790.0,414906.0,414906.0,54556.0
NY,65+,24,3239806.0,307081.0,307081.0,215204.0
NY,65+,25,3076800.0,172311.0,172311.0,35155.0
NY,65+,26,3201832.0,194197.0,194197.0,97375.0
NY,65+,27,3186387.0,148483.0,148483.0,107820.0
NY,65+,28,2973794.0,210083.0,210083.0,191658.0
NY,65+,29,3250165.0,29833.0,29833.0,25165.0
NY,65+,30,3417578.0,387266.0,387266.0,384269.0
NY,65+,31,2931002.0,23116.0,23116.0,3050.0
NY,65+,32,3096486.0,130353.0,130353.0,41881.0
NC,18-24,22,609739.0,254039.0,254039.0,103020.0
NC,18-24,23,693695.0,249155.0,249155.0,200026.0
NC,18-24,24,599834.0,136025.0,136025.0,56967.0
NC,18-24,25,551883.0,118528.0,118528.0,8582.0
NC,18-24,26,836307.0,115949.0,115949.0,103545.0
NC,18-24,27,603534.0,216871.0,216871.0,34177.0
NC,18-24,28,652898.0,207142.0,207142.0,104124.0
NC,18-24,29,584556.0,127724.0,127724.0,70195.0
NC,18-24,30,583806.0,194400.0,194400.0,43130.0
NC,18-24,31,624527.0,140383.0,140383.0,140383.0
NC,18-24,32,560816.0,0.0,0.0,0.0
NC,25-39,22,2127700.0,774554.0,774554.0,433978.0
NC,25-39,23,1969120.0,698798.0,698798.0,365384.0
NC,25-39,24,1992454.0,487778.0,487778.0,186429.0
NC,25-39,25,1834916.0,456608.0,456608.0,265203.0
NC,25-39,26,1832223.0,404169.0,404169.0,129550.0
NC,25-39,27,2115331.0,469788.0,469788.0,263634.0
NC,25-39,28,1884915.0,335358.0,335358.0,166334.0
NC,25-39,29,2052263.0,495886.0,495886.0,339092.0
NC,25-39,30,1970488.0,422345.0,422345.0,282908.0
NC,25-39,31,2236151.0,465128.0,465128.0,304855.0
NC,25-39,32,2174794.0,398655.0,398655.0,348033.0
NC,40-54,22,2152012.0,725497.0,725497.0,158172.0
NC,40-54,23,2106494.0,630450.0,630450.0,266615.0
NC,40-54,24,2094911.0,547136.0,547136.0,174507.0
NC,40-54,25,2122982.0,590173.0,590173.0,291188.0
NC,40-54,26,2101974.0,554321.0,554321.0,198960.0
NC,40-54,27,2115016.0,396427.0,396427.0,206084.0
NC,40-54,28,2158922.0,257262.0,257262.0,168470.0
NC,40-54,29,2290555.0,340397.0,340397.0,232440.0
NC,40-54,30,2233358.0,297952.0,297952.0,184581.0
NC,40-54,31,2027879.0,304994.0,304994.0,240753.0
NC,40-54,32,2097211.0,344339.0,344339.0,242121.0
NC,55-64,22,1392638.0,228273.0,228273.0,55316.0
NC,55-64,23,1484424.0,181518.0,181518.0,67012.0
NC,55-64,24,1516316.0,312308.0,312308.0,173416.0
NC,55-64,25,1604597.0,217785.0,217785.0,55633.0
NC,55-64,26,1434330.0,258404.0,258404.0,97077.0
NC,55-64,27,1373629.0,192874.0,192874.0,77339.0
NC,55-64,28,1483726.0,158768.0,158768.0,78994.0
NC,55-64,29,1441359.0,131631.0,131631.0,58118.0
NC,55-64,30,1437949.0,130589.0,130589.0,112742.0
NC,55-64,31,1399795.0,104088.0,104088.0,89908.0
NC,55-64,32,1474506.0,140419.0,140419.0,82256.0
NC,65+,22,1645769.0,185349.0,185349.0,93408.0
NC,65+,23,1720634.0,86199.0,86199.0,59140.0
NC,65+,24,1794447.0,132056.0,132056.0,49434.0
NC,65+,25,1793578.0,151278.0,151278.0,98558.0
NC,65+,26,1778432.0,154328.0,154328.0,46247.0
NC,65+,27,1780629.0,105898.0,105898.0,28076.0
NC,65+,28,1893410.0,112371.0,112371.0,55597.0
NC,65+,29,1695805.0,100523.0,100523.0,71742.0
NC,65+,30,1865348.0,90912.0,90912.0,36287.0
NC,65+,31,1762937.0,76539.0,76539.0,62479.0
NC,65+,32,1751742.0,99398.0,99398.0,88262.0
ND,18-24,22,40999.0,9817.0,9817.0,5549.0
ND,18-24,23,47764.0,11375.0,11375.0,10507.0
ND,18-24,24,51114.0,15947.0,15947.0,10709.0
ND,18-24,25,27988.0,12982.0,12982.0,2561.0
ND,18-24,26,28626.0,10195.0,10195.0,8577.0
ND,18-24,27,23258.0,9561.0,9561.0,4445.0
ND,18-24,28,59346.0,21635.0,21635.0,13017.0
ND,18-24,29,29878.0,0.0,0.0,0.0
ND,18-24,30,59200.0,23894.0,23894.0,23894.0
ND,18-24,31,34631.0,3164.0,3164.0,0.0
ND,18-24,32,19148.0,4454.0,4454.0,2145.0
ND,25-39,22,156829.0,47215.0,47215.0,24321.0
ND,25-39,23,170476.0,66397.0,66397.0,37286.0
ND,25-39,24,176385.0,48227.0,48227.0,12368.0
ND,25-39,25,176923.0,68109.0,68109.0,37996.0
ND,25-39,26,194058.0,94301.0,94301.0,70546.0
ND,25-39,27,209089.0,73151.0,73151.0,33306.0
ND,25-39,28,172023.0,36987.0,36987.0,17528.0
ND,25-39,29,166179.0,31787.0,31787.0,20071.0
ND,25-39,30,164581.0,52380.0,52380.0,31311.0
ND,25-39,31,164383.0,18884.0,18884.0,14839.0
ND,25-39,32,193497.0,28257.0,28257.0,18802.0
ND,40-54,22,127047.0,34126.0,34126.0,16410.0
ND,40-54,23,119165.0,31444.0,31444.0,12196.0
ND,40-54,24,123855.0,33362.0,33362.0,15625.0
ND,40-54,25,141440.0,33816.0,33816.0,14706.0
ND,40-54,26,129488.0,36671.0,36671.0,18850.0
ND,40-54,27,119325.0,37920.0,37920.0,19989.0
ND,40-54,28,119739.0,33501.0,33501.0,24242.0
ND,40-54,29,146522.0,25802.0,25802.0,20448.0
ND,40-54,30,128355.0,25987.0,25987.0,22677.0
ND,40-54,31,152094.0,40485.0,40485.0,26102.0
ND,40-54,32,132721.0,40889.0,40889.0,27106.0
ND,55-64,22,100167.0,25417.0,25417.0,9819.0
ND,55-64,23,92324.0,14614.0,14614.0,2874.0
ND,55-64,24,91549.0,19241.0,19241.0,7994.0
ND,55-64,25,96242.0,18676.0,18676.0,11420.0
ND,55-64,26,91626.0,24717.0,24717.0,13168.0
ND,55-64,27,92151.0,16424.0,16424.0,11847.0
ND,55-64,28,88307.0,11003.0,11003.0,9795.0
ND,55-64,29,93314.0,12857.0,12857.0,10360.0
ND,55-64,30,86195.0,13170.0,13170.0,4681.0
ND,55-64,31,88117.0,16570.0,16570.0,12631.0
ND,55-64,32,80826.0,14578.0,14578.0,11141.0
ND,65+,22,118372.0,29364.0,29364.0,11594.0
ND,65+,23,128315.0,11179.0,11179.0,4124.0
ND,65+,24,116546.0,8199.0,8199.0,3408.0
ND,65+,25,117017.0,9642.0,9642.0,4922.0
ND,65+,26,113306.0,11254.0,11254.0,5949.0
ND,65+,27,116083.0,6902.0,6902.0,4763.0
ND,65+,28,120456.0,17754.0,17754.0,8341.0
ND,65+,29,121629.0,9875.0,9875.0,9171.0
ND,65+,30,120371.0,8512.0,8512.0,7608.0
ND,65+,31,120004.0,5043.0,5043.0,4067.0
ND,65+,32,127191.0,10194.0,10194.0,4307.0
OH,18-24,22,756662.0,330517.0,330517.0,180539.0
OH,18-24,23,731058.0,177515.0,177515.0,78581.0
OH,18-24,24,752894.0,169900.0,169900.0,84146.0
OH,18-24,25,918381.0,369876.0,369876.0,215434.0
OH,18-24,26,754771.0,185295.0,185295.0,53069.0
OH,18-24,27,528610.0,59314.0,59314.0,35764.0
OH,18-24,28,801264.0,425532.0,425532.0,231515.0
OH,18-24,29,314329.0,58915.0,58915.0,19641.0
OH,18-24,30,758793.0,82804.0,82804.0,29761.0
OH,18-24,31,827218.0,163124.0,163124.0,114112.0
OH,18-24,32,498224.0,31529.0,31529.0,7882.0
OH,25-39,22,2050292.0,688023.0,688023.0,283216.0
OH,25-39,23,2182340.0,740249.0,740249.0,315619.0
OH,25-39,24,2215814.0,578304.0,578304.0,310775.0
OH,25-39,25,2230725.0,645890.0,645890.0,465132.0
OH,25-39,26,2372147.0,696848.0,696848.0,342187.0
OH,25-39,27,2330047.0,562627.0,562627.0,228343.0
OH,25-39,28,2017981.0,497551.0,497551.0,322455.0
OH,25-39,29,2801146.0,719169.0,719169.0,507736.0
OH,25-39,30,2159921.0,498981.0,498981.0,348542.0
OH,25-39,31,2256759.0,341118.0,341118.0,198420.0
OH,25-39,32,2413458.0,366471.0,366471.0,294683.0
OH,40-54,22,2249539.0,780912.0,780912.0,293786.0
OH,40-54,23,2344622.0,765810.0,765810.0,363733.0
OH,40-54,24,2054883.0,438397.0,438397.0,184779.0
OH,40-54,25,2070891.0,546458.0,546458.0,387125.0
OH,40-54,26,2039230.0,697359.0,697359.0,405714.0
OH,40-54,27,2340234.0,658957.0,658957.0,343210.0
OH,40-54,28,2244753.0,438918.0,438918.0,289680.0
OH,40-54,29,2048972.0,357312.0,357312.0,253204.0
OH,40-54,30,2194575.0,379652.0,379652.0,266746.0
OH,40-54,31,2059654.0,335509.0,335509.0,202453.0
OH,40-54,32,2182917.0,244525.0,244525.0,135452.0
OH,55-64,22,1695081.0,309016.0,309016.0,149151.0
OH,55-64,23,1594412.0,323347.0,323347.0,121764.0
OH,55-64,24,1774141.0,442270.0,442270.0,251605.0
OH,55-64,25,1602971.0,321768.0,321768.0,124254.0
OH,55-64,26,1548107.0,213764.0,213764.0,148259.0
OH,55-64,27,1577906.0,233302.0,233302.0,87181.0
OH,55-64,28,1552958.0,235905.0,235905.0,164481.0
OH,55-64,29,1525610.0,174905.0,174905.0,109079.0
OH,55-64,30,1614137.0,89238.0,89238.0,61436.0
OH,55-64,31,1625046.0,172499.0,172499.0,35000.0
OH,55-64,32,1653411.0,84217.0,84217.0,61906.0
OH,65+,22,1936215.0,205706.0,205706.0,50872.0
OH,65+,23,1959500.0,109384.0,109384.0,41999.0
OH,65+,24,1999653.0,63492.0,63492.0,40591.0
OH,65+,25,1941982.0,179386.0,179386.0,110712.0
OH,65+,26,2023225.0,131552.0,131552.0,63667.0
OH,65+,27,2031914.0,215719.0,215719.0,139767.0
OH,65+,28,2028266.0,168592.0,168592.0,123705.0
OH,65+,29,2013143.0,153909.0,153909.0,102099.0
OH,65+,30,2090688.0,191821.0,191821.0,74265.0
OH,65+,31,1884336.0,221371.0,221371.0,173175.0
OH,65+,32,2014880.0,86907.0,86907.0,76353.0
OK,18-24,22,249778.0,55974.0,55974.0,14937.0
OK,18-24,23,235474.0,57380.0,57380.0,28848.0
OK,18-24,24,296082.0,119057.0,119057.0,24126.0
OK,18-24,25,239221.0,89552.0,89552.0,38307.0
OK,18-24,26,242143.0,44698.0,44698.0,10401.0
OK,18-24,27,202148.0,34907.0,34907.0,20544.0
OK,18-24,28,217256.0,83152.0,83152.0,21097.0
OK,18-24,29,176122.0,45058.0,45058.0,45058.0
OK,18-24,30,297814.0,53806.0,53806.0,30484.0
OK,18-24,31,283671.0,23608.0,23608.0,16589.0
OK,18-24,32,221210.0,0.0,0.0,0.0
OK,25-39,22,873335.0,281385.0,281385.0,120391.0
OK,25-39,23,873839.0,317057.0,317057.0,132683.0
OK,25-39,24,819735.0,214041.0,214041.0,101845.0
OK,25-39,25,849518.0,289833.0,289833.0,125193.0
OK,25-39,26,745029.0,220914.0,220914.0,116468.0
OK,25-39,27,780658.0,282546.0,282546.0,125348.0
OK,25-39,28,815100.0,109051.0,109051.0,70058.0
OK,25-39,29,867899.0,211770.0,211770.0,119727.0
OK,25-39,30,717863.0,156355.0,156355.0,101976.0
OK,25-39,31,709500.0,163342.0,163342.0,127442.0
OK,25-39,32,740651.0,196075.0,196075.0,128954.0
OK,40-54,22,614649.0,236930.0,236930.0,85173.0
OK,40-54,23,684212.0,208126.0,208126.0,131804.0
OK,40-54,24,651117.0,255045.0,255045.0,121576.0
OK,40-54,25,704901.0,206231.0,206231.0,122868.0
OK,40-54,26,765033.0,205029.0,205029.0,118147.0
OK,40-54,27,819502.0,223172.0,223172.0,133611.0
OK,40-54,28,774105.0,216486.0,216486.0,142991.0
OK,40-54,29,767088.0,156010.0,156010.0,82290.0
OK,40-54,30,791057.0,158264.0,158264.0,91284.0
OK,40-54,31,777637.0,212851.0,212851.0,144583.0
OK,40-54,32,842744.0,243668.0,243668.0,148142.0
OK,55-64,22,503043.0,133540.0,133540.0,57293.0
OK,55-64,23,470373.0,107785.0,107785.0,50911.0
OK,55-64,24,513211.0,123762.0,123762.0,44275.0
OK,55-64,25,471873.0,86853.0,86853.0,31191.0
OK,55-64,26,461936.0,77388.0,77388.0,27563.0
OK,55-64,27,477694.0,67561.0,67561.0,57352.0
OK,55-64,28,463286.0,56812.0,56812.0,34081.0
OK,55-64,29,489354.0,67430.0,67430.0,58410.0
OK,55-64,30,489231.0,53647.0,53647.0,34199.0
OK,55-64,31,496686.0,73265.0,73265.0,44780.0
OK,55-64,32,515589.0,84658.0,84658.0,68087.0
OK,65+,22,617916.0,68512.0,68512.0,25913.0
OK,65+,23,644606.0,51778.0,51778.0,21228.0
OK,65+,24,622172.0,51263.0,51263.0,16488.0
OK,65+,25,635208.0,73885.0,73885.0,28980.0
OK,65+,26,693260.0,61521.0,61521.0,38715.0
OK,65+,27,626008.0,87390.0,87390.0,14819.0
OK,65+,28,642017.0,46011.0,46011.0,26694.0
OK,65+,29,617639.0,69695.0,69695.0,52471.0
OK,65+,30,638855.0,41811.0,41811.0,20182.0
OK,65+,31,642249.0,65141.0,65141.0,38633.0
OK,65+,32,602190.0,36032.0,36032.0,18433.0
OR,18-24,22,316419.0,96140.0,96140.0,44988.0
OR,18-24,23,337711.0,70446.0,70446.0,30571.0
OR,18-24,24,267520.0,46559.0,46559.0,41471.0
OR,18-24,25,273919.0,66341.0,66341.0,33695.0
OR,18-24,26,302501.0,43540.0,43540.0,11583.0
OR,18-24,27,338445.0,50036.0,50036.0,29146.0
OR,18-24,28,311410.0,29832.0,29832.0,16451.0
OR,18-24,29,296797.0,62014.0,62014.0,35029.0
OR,18-24,30,308544.0,53332.0,53332.0,33458.0
OR,18-24,31,311203.0,35079.0,35079.0,27455.0
OR,18-24,32,239110.0,45533.0,45533.0,26503.0
OR,25-39,22,856703.0,214296.0,214296.0,91009.0
OR,25-39,23,859615.0,156869.0,156869.0,65305.0
OR,25-39,24,917755.0,163524.0,163524.0,82648.0
OR,25-39,25,958585.0,196517.0,196517.0,100176.0
OR,25-39,26,879450.0,208157.0,208157.0,91005.0
OR,25-39,27,875896.0,139517.0,139517.0,88178.0
OR,25-39,28,899842.0,179883.0,179883.0,122537.0
OR,25-39,29,849298.0,117069.0,117069.0,84101.0
OR,25-39,30,880260.0,111677.0,111677.0,60638.0
OR,25-39,31,908103.0,132228.0,132228.0,96353.0
OR,25-39,32,947503.0,119538.0,119538.0,79021.0
OR,40-54,22,793258.0,185627.0,185627.0,99478.0
OR,40-54,23,784711.0,102108.0,102108.0,52912.0
OR,40-54,24,793613.0,155850.0,155850.0,98142.0
OR,40-54,25,774891.0,180859.0,180859.0,92112.0
OR,40-54,26,815900.0,179195.0,179195.0,79743.0
OR,40-54,27,773292.0,126150.0,126150.0,48827.0
OR,40-54,28,793935.0,142682.0,142682.0,75893.0
OR,40-54,29,835837.0,85436.0,85436.0,69883.0
OR,40-54,30,796224.0,117928.0,117928.0,92348.0
OR,40-54,31,795666.0,107284.0,107284.0,77821.0
OR,40-54,32,818871.0,97775.0,97775.0,70824.0
OR,55-64,22,497792.0,89178.0,89178.0,39534.0
OR,55-64,23,517592.0,83365.0,83365.0,36950.0
OR,55-64,24,531951.0,59066.0,59066.0,20828.0
OR,55-64,25,538528.0,104824.0,104824.0,40722.0
OR,55-64,26,531041.0,58232.0,58232.0,28186.0
OR,55-64,27,532628.0,87004.0,87004.0,31487.0
OR,55-64,28,513976.0,38262.0,38262.0,27868.0
OR,55-64,29,522157.0,34647.0,34647.0,25484.0
OR,55-64,30,533868.0,79383.0,79383.0,54614.0
OR,55-64,31,521535.0,39692.0,39692.0,33777.0
OR,55-64,32,522008.0,30292.0,30292.0,24284.0
OR,65+,22,777599.0,108197.0,108197.0,40087.0
OR,65+,23,793231.0,66458.0,66458.0,38156.0
OR,65+,24,761456.0,78806.0,78806.0,32790.0
OR,65+,25,752378.0,69492.0,69492.0,46041.0
OR,65+,26,741734.0,70272.0,70272.0,28607.0
OR,65+,27,766834.0,41758.0,41758.0,19028.0
OR,65+,28,794728.0,31691.0,31691.0,14351.0
OR,65+,29,790152.0,61090.0,61090.0,44427.0
OR,65+,30,763022.0,28417.0,28417.0,17458.0
OR,65+,31,778453.0,60255.0,60255.0,47486.0
OR,65+,32,774974.0,30132.0,30132.0,21528.0
PA,18-24,22,694103.0,138403.0,138403.0,130392.0
PA,18-24,23,858595.0,293452.0,293452.0,39667.0
PA,18-24,24,728180.0,194443.0,194443.0,84784.0
PA,18-24,25,828702.0,148154.0,148154.0,92257.0
PA,18-24,26,816798.0,150341.0,150341.0,80672.0
PA,18-24,27,730587.0,152737.0,152737.0,71101.0
PA,18-24,28,797915.0,66829.0,66829.0,58808.0
PA,18-24,29,896559.0,174640.0,174640.0,122115.0
PA,18-24,30,893891.0,212760.0,212760.0,212760.0
PA,18-24,31,702323.0,72643.0,72643.0,51114.0
PA,18-24,32,720232.0,112393.0,112393.0,105803.0
PA,25-39,22,2329430.0,720203.0,720203.0,250925.0
PA,25-39,23,2335088.0,606098.0,606098.0,295854.0
PA,25-39,24,2371902.0,564453.0,564453.0,243503.0
PA,25-39,25,2397638.0,565906.0,565906.0,224692.0
PA,25-39,26,2148881.0,475959.0,475959.0,197016.0
PA,25-39,27,2236553.0,690723.0,690723.0,428951.0
PA,25-39,28,2381085.0,481180.0,481180.0,293243.0
PA,25-39,29,2383117.0,398078.0,398078.0,291361.0
PA,25-39,30,2432739.0,332818.0,332818.0,255809.0
PA,25-39,31,2395580.0,401899.0,401899.0,287792.0
PA,25-39,32,2195333.0,475612.0,475612.0,351591.0
PA,40-54,22,2424469.0,615416.0,615416.0,255812.0
PA,40-54,23,2293701.0,637503.0,637503.0,312198.0
PA,40-54,24,2433961.0,528368.0,528368.0,310554.0
PA,40-54,25,2404892.0,533634.0,533634.0,225700.0
PA,40-54,26,2617027.0,598225.0,598225.0,316286.0
PA,40-54,27,2439544.0,689593.0,689593.0,357519.0
PA,40-54,28,2279176.0,316101.0,316101.0,233773.0
PA,40-54,29,2318323.0,227336.0,227336.0,169500.0
PA,40-54,30,2215857.0,396357.0,396357.0,254981.0
PA,40-54,31,2494762.0,344246.0,344246.0,219089.0
PA,40-54,32,2425516.0,329140.0,329140.0,276659.0
PA,55-64,22,1865978.0,386516.0,386516.0,125455.0
PA,55-64,23,1901671.0,346358.0,346358.0,164209.0
PA,55-64,24,1818001.0,281296.0,281296.0,104501.0
PA,55-64,25,1775154.0,282748.0,282748.0,149436.0
PA,55-64,26,1795990.0,271843.0,271843.0,176059.0
PA,55-64,27,1979947.0,161746.0,161746.0,72999.0
PA,55-64,28,1784839.0,167770.0,167770.0,116622.0
PA,55-64,29,1711485.0,113843.0,113843.0,61654.0
PA,55-64,30,1767438.0,181164.0,181164.0,151874.0
PA,55-64,31,1695526.0,180967.0,180967.0,99701.0
PA,55-64,32,1824445.0,228655.0,228655.0,132352.0
PA,65+,22,2362307.0,219250.0,219250.0,31636.0
PA,65+,23,2342244.0,279165.0,279165.0,155921.0
PA,65+,24,2363117.0,233607.0,233607.0,100319.0
PA,65+,25,2345742.0,84404.0,84404.0,54070.0
PA,65+,26,2349633.0,108360.0,108360.0,46249.0
PA,65+,27,2322334.0,75447.0,75447.0,32968.0
PA,65+,28,2417224.0,84306.0,84306.0,52370.0
PA,65+,29,2404677.0,66438.0,66438.0,39862.0
PA,65+,30,2395853.0,212648.0,212648.0,116467.0
PA,65+,31,2428570.0,132354.0,132354.0,80072.0
PA,65+,32,2400862.0,192913.0,192913.0,142370.0
